userId,movieId,rating,timestamp
10,2,3,942766679
10,2,4,942766472
10,2,5,942766472
10,2,2,942766845
10,2,5,942766515
10,2,3,942766472
10,2,5,942766991
10,2,4,942767328
10,2,2,942767328
10,2,4,942766845
10,2,5,942766515
10,2,5,942766109
10,2,3,942766251
10,2,3,942766213
10,2,4,942766029
10,2,3,942766164
10,2,4,942765978
10,2,2,942766213
10,2,5,942767121
10,2,2,942766251
10,2,3,942766059
10,2,4,942767571
11,2,5,1391658537
11,2,1,1391656827
11,2,4,1391657561
11,2,3,1391657297
11,2,5,1391658423
11,2,4.5,1391658505
11,2,3.5,1391656845
11,2,5,1391658556
11,2,4.5,1391658634
11,2,5,1391658440
11,2,5,1391658667
11,2,3,1391657062
11,2,3.5,1391657376
11,2,4.5,1391657543
11,2,3,1391658583
11,2,3,1391657112
11,2,3,1391658601
11,2,5,1391657861
11,2,5,1391658574
11,2,5,1391658450
11,2,4,1391657605
11,2,4.5,1391657459
11,2,3.5,1391657720
11,2,4.5,1391658141
11,2,4,1391658115
11,2,4.5,1391658399
11,2,3,1391658137
11,2,4,1391658210
11,2,3.5,1391658218
11,2,4,1391658385
11,2,4.5,1391658311
11,2,4.5,1391658125
11,2,4,1391658270
11,2,4,1391658186
11,2,4,1391657924
11,2,4,1391657610
11,2,5,1391658157
11,2,5,1391657798
12,2,3,968045587
12,2,1,968045407
12,2,3,968045438
12,2,2,968045353
12,2,1,968045732
12,2,4,968045680
12,2,3,968045764
12,2,1,968045500
12,2,2,968045561
12,2,3,968045500
12,2,1,955407153
12,2,5,968045353
12,2,5,955407153
12,2,2,968045354
12,2,5,968045354
12,2,1,955407153
12,2,1,968045475
12,2,4,968045475
12,2,2,968045438
12,2,3,968045529
12,2,2,955407153
12,2,2,968045475
12,2,4,968045680
12,2,1,968045475
12,2,2,968045764
12,2,4,968045407
12,2,2,968045732
12,2,1,968045379
12,2,3,968045649
12,2,2,968045354
12,2,4,968045529
12,2,1,968045732
12,2,4,968045379
12,2,4,955407153
12,2,3,968045619
12,2,2,968045680
12,2,2,968045619
12,2,1,968045232
12,2,5,968045232
12,2,3,968045232
12,2,4,968045232
12,2,1,968045198
12,2,3,968045198
12,2,3,968045172
12,2,5,968045142
12,2,2,968045142
12,2,2,968045106
12,2,4,968045106
12,2,2,968045074
12,2,1,968045074
12,2,3,968045015
12,2,5,968045015
12,2,3,968045015
12,2,5,968045015
12,2,2,968044981
12,2,2,968044981
12,2,3,968044981
12,2,5,968044949
12,2,3,968044949
12,2,2,968044949
12,2,4,968045173
13,2,5,1331380058
13,2,2.5,1331380914
13,2,4,1331380038
13,2,4,1331379348
13,2,3.5,1331380895
13,2,4.5,1331380029
13,2,5,1331380018
13,2,4.5,1331379479
13,2,3,1331380025
13,2,3.5,1331379485
13,2,4,1331380901
13,2,4,1331379483
13,2,3,1331380851
13,2,4,1331380062
13,2,4,1331379366
13,2,3.5,1331380871
13,2,3,1331379520
13,2,4,1331380814
13,2,2.5,1331380845
13,2,3,1331379386
13,2,4,1331380745
13,2,4,1331380741
13,2,3,1331380888
13,2,3.5,1331379777
13,2,4,1331379470
13,2,3,1331380765
13,2,3,1331380731
13,2,3,1331379494
13,2,3,1331380761
13,2,3,1331380738
13,2,4,1331380752
13,2,3.5,1331379342
13,2,3.5,1331379599
13,2,3,1331379574
13,2,4,1331380721
13,2,4.5,1331379506
13,2,2.5,1331379589
13,2,3.5,1331379530
13,2,4.5,1331380145
13,2,3.5,1331380834
13,2,4.5,1331380883
13,2,4,1331380785
13,2,4.5,1331380734
13,2,4,1331380159
13,2,4.5,1331380306
13,2,3.5,1331380782
13,2,4.5,1331380873
13,2,4.5,1331380830
13,2,4,1331379748
13,2,4,1331380725
13,2,4.5,1331380387
13,2,4.5,1331380390
13,2,3,1331379985
14,2,1,976243997
14,2,4,976243997
14,2,3,976243912
14,2,3,976244179
14,2,2,976244179
14,2,3,976244471
14,2,3,976243933
14,2,2,976244131
14,2,3,976244313
14,2,2,976244367
14,2,3,976244524
14,2,2,976244287
14,2,4,976244591
14,2,2,976244564
14,2,5,976244313
14,2,3,976243997
14,2,3,976244423
14,2,4,976244205
14,2,3,976244107
14,2,4,976244343
15,2,2,997938310
15,2,2,1134521380
15,2,4.5,1093070098
15,2,4,1040205753
15,2,3,1093028290
15,2,2.5,1093028381
15,2,2.5,1166586286
15,2,3.5,1093070150
15,2,3,997939404
15,2,1,1093028409
15,2,4.5,1058249528
15,2,2.5,1093070415
15,2,3,1033345172
15,2,4,997938466
15,2,3,997938310
15,2,1,1033345287
15,2,2.5,1093028334
15,2,3,1122576665
15,2,5,1054449816
15,2,5,997938500
15,2,2.5,1093070271
15,2,2,1093028336
15,2,0.5,1093070467
15,2,5,1044220302
15,2,3,1166587063
15,2,1.5,1093028331
15,2,4,1134522072
15,2,1,1093070113
15,2,2,1166586594
15,2,3,1040205792
15,2,5,997938500
15,2,2.5,1093070156
15,2,4,997938358
15,2,3.5,1245362506
15,2,3.5,1134521543
15,2,5,1075142933
15,2,3,997939380
15,2,1,1128274517
15,2,2,1052896975
15,2,0.5,1093028411
15,2,3,1093028319
15,2,4,997938676
15,2,2,1166586021
15,2,4,997938413
15,2,3,1093028183
15,2,2.5,1166586376
15,2,1,1093070329
15,2,4,1166587180
15,2,4,1046209579
15,2,3,1166586276
15,2,2,1052896916
15,2,1,1193435347
15,2,2,1093070170
15,2,1.5,1134521967
15,2,1.5,1193435482
15,2,2,1033345241
15,2,4.5,1054449903
15,2,1,1349622582
15,2,4,997939415
15,2,1,1134521432
15,2,1,1033345068
15,2,3.5,1093028308
15,2,4,1033345227
15,2,4,1033344772
15,2,4,997939415
15,2,3.5,1166586251
15,2,5,997938656
15,2,2,997938567
15,2,2,1093070318
15,2,2,1093028328
15,2,5,997938437
15,2,1,1058250479
15,2,2,1093028372
15,2,1,1093028298
15,2,5,997938567
15,2,5,997938771
15,2,4,1054449869
15,2,5,997938737
15,2,4,997938894
15,2,4,1052897100
15,2,3,1052896866
15,2,1,1093028399
15,2,2,997938727
15,2,2.5,1120209787
15,2,1.5,1093028255
15,2,2,997938391
15,2,2.5,1122576622
15,2,3,1058250589
15,2,2,1093028220
15,2,3,997939193
15,2,3,1093070088
15,2,0.5,1122576667
15,2,1,1058250631
15,2,3.5,1058250490
15,2,4,997939065
15,2,2,1374637824
15,2,3.5,1122576670
15,2,2,1443385370
15,2,3,1465793100
15,2,3.5,1054449871
15,2,4,1033344267
15,2,4,997939179
15,2,3.5,1166586661
15,2,1,1465955324
15,2,4,1132469126
15,2,3,1093028320
15,2,1,1093070102
15,2,2.5,1058250627
15,2,4,997938322
15,2,1,1193435522
15,2,3,1093028323
15,2,5,997938567
15,2,2.5,1134521456
15,2,3,1166586067
15,2,3,1093028384
15,2,3,997939193
15,2,3,1166586748
15,2,1,997938905
15,2,0.5,1093070332
15,2,4,1093028414
15,2,3,1035258747
15,2,1.5,1093028394
15,2,2,1093028389
15,2,3.5,1443384915
15,2,2.5,1166586387
15,2,4,997937239
15,2,3,1033345148
15,2,2,1093028325
15,2,1.5,1240203835
15,2,5,997938438
15,2,3,1093070381
15,2,5,997938676
15,2,2,997939055
15,2,4,1033344257
15,2,3.5,1361078504
15,2,3,1166586512
15,2,3,1141391972
15,2,2,1093028377
15,2,1,1093028322
15,2,0.5,1093028161
15,2,4,997938451
15,2,3,1093028142
15,2,4,997939162
15,2,5,997938500
15,2,2.5,1245021392
15,2,2.5,1093028267
15,2,5,997938500
15,2,3,1052896916
15,2,2.5,1093070326
15,2,1.5,1134521628
15,2,4,1093028231
15,2,2,1035258608
15,2,3,997939348
15,2,3,1052896916
15,2,2,1052896867
15,2,3,1093028406
15,2,3,1033345122
15,2,2,1166586237
15,2,3.5,1093028260
15,2,1,1093028237
15,2,3,997938288
15,2,2.5,1166586565
15,2,4,997938438
15,2,2,1093070454
15,2,4,1054450167
15,2,2.5,1093028151
15,2,2.5,1093070207
15,2,3,1033344834
15,2,0.5,1093028395
15,2,1.5,1134521382
15,2,3,1136904835
15,2,5,997938391
15,2,1,1128274713
15,2,4.5,1054450008
15,2,3.5,1134522085
15,2,1,1166586002
15,2,2,1166586995
15,2,4,1035258747
15,2,5,997938703
15,2,4,997938567
15,2,5,1058250570
15,2,5,997938346
15,2,5,997938346
15,2,5,997938500
15,2,4,997939604
15,2,2.5,1122576681
15,2,4,1058250459
15,2,5,997938140
15,2,4,1416119525
15,2,1.5,1058250501
15,2,1,1128274460
15,2,3,997938737
15,2,3.5,1093070090
15,2,1,1040205624
15,2,5,997938727
15,2,5,997938358
15,2,3,1044219825
15,2,1,1058250466
15,2,3,997938800
15,2,4,997939453
15,2,2,1166586619
15,2,2,1034544304
15,2,4,997938528
15,2,5,997938905
15,2,2.5,1348976598
15,2,1.5,1166586136
15,2,4,1054450184
15,2,3,997938603
15,2,4,997937239
15,2,3,997938787
15,2,2,1122576683
15,2,4,997938528
15,2,2.5,1193436089
15,2,2,1166586415
15,2,4,1033345199
15,2,4,1040205624
15,2,4,997938466
15,2,2.5,1458506296
15,2,3,1093070163
15,2,1,1055439464
15,2,4,997939162
15,2,2.5,1345397949
15,2,2.5,1128274586
15,2,3.5,1386368101
15,2,3,997938288
15,2,4,1054449673
15,2,3,1193435335
15,2,4,997938862
15,2,3,997938771
15,2,4,1033344257
15,2,2,1443384910
15,2,4.5,1166586456
15,2,3.5,1361078481
15,2,5,997938760
15,2,5,997938438
15,2,1,1040205753
15,2,4,997939111
15,2,1,1093070386
15,2,4,997938528
15,2,3.5,1345398232
15,2,4,997938784
15,2,2,997939111
15,2,5,997938438
15,2,3,1044347743
15,2,5,997938822
15,2,4.5,1345398245
15,2,5,997938466
15,2,1.5,1058250487
15,2,3,1166586696
15,2,3,997938749
15,2,4,997938203
15,2,1.5,1054271469
15,2,2,1055439440
15,2,4,997939207
15,2,3,997938203
15,2,1,1093070109
15,2,5,997938712
15,2,4,997939614
15,2,4,997938288
15,2,4,1034544304
15,2,4,997938800
15,2,3,1044347881
15,2,4,1054450216
15,2,3,997938727
15,2,4,1054450238
15,2,3.5,1166586368
15,2,3,997938451
15,2,2,1033345172
15,2,5,997938151
15,2,1,1093070174
15,2,5,997938171
15,2,3,997938509
15,2,3,997938500
15,2,4,997938760
15,2,3,997938749
15,2,5,997938346
15,2,3.5,1345398347
15,2,4,997938219
15,2,3,997938917
15,2,3,997938981
15,2,1.5,1134521651
15,2,4,1120208625
15,2,3,997938162
15,2,4,997938171
15,2,4,997939360
15,2,5,997938500
15,2,5,997938451
15,2,3.5,1054450246
15,2,2.5,1054450208
15,2,3,997938941
15,2,1,1063565335
15,2,3,1416120074
15,2,3,1345397986
15,2,2,1033345087
15,2,4,1163876491
15,2,4,1465793922
15,2,3,1035258608
15,2,4,997939144
15,2,4,997938894
15,2,4,1166587005
15,2,3,1093070459
15,2,2,1054450251
15,2,3,1040205753
15,2,5,997938162
15,2,3,1134521497
15,2,2,997938219
15,2,2,1052896916
15,2,2,1134521654
15,2,2,1033345050
15,2,2,1052896819
15,2,1,997938500
15,2,3.5,1361078494
15,2,3,1093070198
15,2,3,1093070479
15,2,2.5,1166586012
15,2,3,1458506268
15,2,4,1040205754
15,2,0.5,1093070145
15,2,3.5,1058250612
15,2,4,997939021
15,2,4,1055439459
15,2,3,1052897043
15,2,5,997938219
